run_id,spec_version,mode,scale,freq_hz,target_amp_p2p_mm,mass_exp,inertia_exp,mass_multiplier,inertia_multiplier,force_exp,effective_force_multiplier,n_force_scaled,duration_s,settle_s,play_time_s,open_gap_mm,gravity_state,gravity_enabled,gravity_x,gravity_y,gravity_z,target_position_formula_id,target_velocity_formula_id,target_marker_name,controller_architecture_id,target_weight,l2_regularization,excitation_damping,frame_damping,rotary_damping,max_step_s,collision_setting,collision_api_success,collision_behaviors_disabled,tmj_joint_setting,tmj_connectors_found,tmj_connectors_modified,rest_lengths_reset,n_rest_lengths_reset,n_exciters,hybrid_solves_disabled,input_probes_removed,output_probes_removed,geometry_scaled,model_units,return_status,return_code,failure_reason,n_samples,actual_source_amp_p2p_mm,actual_target_amp_p2p_mm,amplitude_gain,tracking_rmse_mm,peak_excitation,mean_summed_squared_excitation,rmse_ok,peak_excitation_ok,amplitude_gain_ok,is_feasible,failed_criteria,model_source_sha256,compiled_model_sha256,case_runner_sha256,grid_runner_sha256,common_module_sha256,play_script_sha256,artisynth_launcher_sha256,java_executable_sha256,python_executable_sha256,base_jawdemo_class_sha256,base_jawmodel_class_sha256,code_bundle_sha256,configuration_sha256,raw_java_csv_sha256,raw_stdout_sha256,raw_stderr_sha256,raw_run_log_sha256,command_sha256,environment_sha256,result_json_sha256,started_utc,finished_utc,elapsed_seconds
fixed_force__s0p85__f9p5__A1p0,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,fixed_force,0.84999999999999998,9.5,1,3,5,0.61412499999999992,0.44370531249999995,0,1,0,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.0037377057307069,1,1.0037377057307069,0.019777098560602838,0.2417706482159781,0.008007706562268296,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,5983baea1992f023978729e132357e136583ff8c3a41b5f84cc8ee5edb0c8387,f30bf6493a663b1f7fd214c228f4b53b3abf1cafde6b35e6f0072f1470e4d998,e8c5a17c27e9086b73ee4f8607047b09e24f2660db7e25956886af463378c31c,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3ba52c72d5ad185d2a8e145d0d0d0f6b6999ae0904f3fc046b06ea0f6bad943e,9aaf9b53ddb431e260e798e80c7e9358add6bbab11e3de26d932c0b7239433c5,4191afa53ca16c02972f4dfd66695646fd054c1b4be75116af745693c5b38a6e,9d0224694f5a9313e230101b8152d832fb28d06d447c90c7d415bc47f4a242f8,2026-07-20T08:23:28Z,2026-07-20T08:23:44Z,15.80107595899608
fixed_force__s0p85__f10p0__A1p0,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,fixed_force,0.84999999999999998,10,1,3,5,0.61412499999999992,0.44370531249999995,0,1,0,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.0037152471753288,1,1.0037152471753288,0.019988340203450139,0.24145440984689154,0.0094659870279533258,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,c6944d57cf059aee76d4c30a94e8f9088a7bd43a7b245d2be052cf425f12444c,c185c44a0aeca918228eb6a740fc32614d72fd11e6979544423eada06c6fe6b6,559621411b49b23d73cccc67c9ca7debd015a3d1dfc8faef9e23bbcd5f122b5d,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,953e5dfa1bda9d0387bbaf7b933a95a420505d61ea4e0bce6fd51a03306911b9,24fdc1a8ef7b1b2daa823308ce0f0882312e31069dc00434b40faedb4217cc3d,3644753c21ababf8c3d6835876540067fac57fd0bf063a675fe760a766e770fe,2e736103e95865e3ad37aaebb3b8e047eebba460f13f7df7e0aa7c21852dcc2d,2026-07-20T08:23:44Z,2026-07-20T08:23:59Z,15.575424875016324
fixed_force__s0p85__f1p0__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,fixed_force,0.84999999999999998,1,1.5,3,5,0.61412499999999992,0.44370531249999995,0,1,0,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.4986735363215544,1.5,0.99911569088103624,0.029789149473216141,0.30924626726879884,0.021148327431817118,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,d74eba2fdaa2924eb12ca80fab476fb3198d77a1a0908b09a6d8c1bff97b237e,909a6d469b77dfb55a83f070060f766da30bcf7016f5055a28f0fc39163e437d,b427106ed0b5372a9c17beb68f3b22589b44401dad529e37cb47d38bb7a67ee0,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,d79e971348c967e8618a020b993b6351aaef477d8805b386a89f333b8134fb4b,5762948a9712931fbf87a7e8f16f35739124f2cfc477f13f58ebf05a57253fc8,c17062ae6de0780fe362b054d02609b2d99a668d1495b98787b878d2169b4299,120ea9eed5488fe117590ca9162d5cfc5f5509dba3996e1bd7e687e3b63b57d1,2026-07-20T08:23:59Z,2026-07-20T08:24:15Z,15.935607749968767
fixed_force__s0p85__f1p5__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,fixed_force,0.84999999999999998,1.5,1.5,3,5,0.61412499999999992,0.44370531249999995,0,1,0,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.498970900337909,1.5,0.99931393355860598,0.029817778636681516,0.31154578826997803,0.022355861207618039,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,75e5769abe6b8e130876eb2ed573ac460c4a445070a7cb522a71e07cdc117c46,15d97db1ad61461508d9ab5ba3837e289cba7f4797c3ffbcceeb56ce88b1a67c,4ea3407474840a7844004498222d5b67052e3fd6846aab86a34582542b85fb9a,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,a1573733989f4ce1057a77d5a01ea6f8b2daf7fcbcbfc65135b6c70c16715a3e,4622ce5d60c9f5769d96fa7bda41a93d51e92a3455d239d157ab1fe93e31f539,a5b9e073b339006e5d75c2a04b5fa8963c27a7746a1619cfc03f3fc26de0feb5,e4dfe43967ee5c7a96e9c90a9be07253b9de3707b7eb93883ad9f3b1c59defb9,2026-07-20T08:24:15Z,2026-07-20T08:24:31Z,15.679786249995232
fixed_force__s0p85__f2p0__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,fixed_force,0.84999999999999998,2,1.5,3,5,0.61412499999999992,0.44370531249999995,0,1,0,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.4994636167201207,1.5,0.99964241114674712,0.029765070639151452,0.30937491744117956,0.021124291137545409,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,7e7f911282e49bae669130064349df199de8408fd95043d322b8fbc8058441ec,f441614daf56c1effa9dfe87ad11e281ae8596cb56ecba4c8a68881916e98f82,8ba1d6b20ba3a1c77209d30e12177949012d86833a65c37194ea34f3452051d0,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,705aa89e2d11793dc1c3de9e89e7bc21deaedae2a4628e1fb616b5cd4d09de7e,eb18039b4f3f69e8e668802352ff367bc84e2f3fd392f16b0279778da7398ec0,a16c69d1149ce235c896db37317d5d7f9ceaf7098c27bba5cd9ae4ab9adbdf12,6da058185cf6722cc4b3b7a80187a51523b797955ae63fed4f5167c473b63379,2026-07-20T08:24:31Z,2026-07-20T08:24:47Z,15.564937749993987
fixed_force__s0p85__f2p5__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,fixed_force,0.84999999999999998,2.5,1.5,3,5,0.61412499999999992,0.44370531249999995,0,1,0,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.4998206132984322,1.5,0.99988040886562146,0.029661169359087025,0.31272678560690675,0.018504023683623607,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,d9e3c8decae6517c823794c357ed771ff374989258b4b875d4897fdaa07937a3,63982777063279201225f371fc0475b4baae9b6bdb8083908b51c5a680faa287,87e52ea5390a1d29f423e7297aa45f34c5dba2af3e4a82cbb701cf4cfc2d0c05,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,f63b0cc840ebf2353fb1077962ec8a1ebdf098c6b97a707e7a262bfe7e5190da,32ed55545facf96eb98332feb48ac7fc3d85cfa568a905b4476222747e7d816c,60f8782882098b964903d72b02fdf5f35b6966023d9cf27c73d39986740b2026,aa02c5ffc207da28ee263c7cb10c3c0a7627cdee2a147ea9ac5cfc785e49c94c,2026-07-20T08:24:47Z,2026-07-20T08:25:03Z,15.727742250019219
fixed_force__s0p85__f3p0__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,fixed_force,0.84999999999999998,3,1.5,3,5,0.61412499999999992,0.44370531249999995,0,1,0,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.4996772633012156,1.5,0.99978484220081043,0.029571824300310908,0.31117001361948415,0.015777863390878145,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,969907f57e808bcf231dd3119afeaea7e07645b8d0c9505101612d690d619a08,df0f23abe92b4667e697c175ae02268bb23cc5f2a783d0660a88df5d27de38fb,6a905547308a80264379d1ce91fddcc769fd8adf75e45d3f609291b208267059,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,527319719e13fd5328b9cc0e09e95266047ac2a2cdb3ed974a5952ab371a58dc,cdbeb815c2dff53b79c1626ca9c09a0616d66bb8fffd41a3356da8dcc893874a,40db2f3c3e463f8b07d04fbd2f00d9acb0516a70ab3598d0bef79654f6ee05fb,872c8051cd14bb383ebada4744f5a25850dc8bc87706726ef4554f135358030c,2026-07-20T08:25:03Z,2026-07-20T08:25:19Z,15.748080125020351
fixed_force__s0p85__f3p5__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,fixed_force,0.84999999999999998,3.5,1.5,3,5,0.61412499999999992,0.44370531249999995,0,1,0,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.5000759684772831,1.5,1.0000506456515221,0.02956031722459402,0.31087631810814315,0.01613238624757728,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,6702ad37d3b6d6c2f748de2aedf3f197776a91b847c661a683fa460a63395179,beae19cf9e9d3228a893cb84ba391cc81816b6c49d07acf7faf324442dd68c62,e1556ebeb70a83431e506454656b8303dc41726fe3b8220375b1ab74ae00021f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,1e59ea526587c055b8d403bec7e6ecd0aa692614885cf37936185f7bf038fb1d,76aa9bc47ee95555b739099f302aa97baf08cb9f023c351422213fe1bca715e8,588b46f56b5fd4ef05b42692f510226c9093a7586d040d787a9cb105d0381dbe,3dc23ed0c845729217e6564ce12885223c47f99f09d4babe54fcaa064d3ac1ce,2026-07-20T08:25:19Z,2026-07-20T08:25:34Z,15.530010125017725
fixed_force__s0p85__f4p0__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,fixed_force,0.84999999999999998,4,1.5,3,5,0.61412499999999992,0.44370531249999995,0,1,0,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.5002195870520438,1.5,1.0001463913680293,0.0296174503722079,0.31016576582606498,0.01833978559113978,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,de89c798e1a41d4d0e502cf8adc362ecad9562dd4ce0b89b1d7442cdb9114177,67647aaddf1fe15cd8134e7495cb5ddf31661ce6c8dc62761b70718970b4ff1c,129df43a2cf6ca196d980fb93d5419a35b429528e3b2c6adbeee923b3e47d0b4,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,29af77f5c77bed7ceff57f29e0bf3f809e4e42035e227da9054ad0ddcbee2ce7,07be200299d14b79c9bd4c0173477e9295da6e6ff867b5c076d061260b689e21,97ab7cfad9ab863cfc85ba704b3d7e25cf3b5d37b926fcb0280ccb2e1f575ecb,7655a28e175ce43c3b6b088f4f410e77a0189eb28b9c3a10ddccfded83e328c8,2026-07-20T08:25:34Z,2026-07-20T08:25:50Z,15.796463541977573
fixed_force__s0p85__f4p5__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,fixed_force,0.84999999999999998,4.5,1.5,3,5,0.61412499999999992,0.44370531249999995,0,1,0,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.5005842625097898,1.5,1.00038950833986,0.029440072758857662,0.30891932459686322,0.012767684537953367,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,6d735ce8716fca0733ef57185949df9652e8483429c6b9963a47023c83544b19,1d9375678bc1dc9ceba687e3525b4050913b592d76177781823986948955a20f,e84d839677ba820a80e29496e61c82d378248e7fed62c59ebcb824a8c590dd64,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,682c36082ad51438f6a6fc70a44dd2fbea7098ad9e5b91519e93035ad46cbb78,4d1ac71732a822c03a054723401768b5caf4b7e566a33f68a0b9ebba27f69289,550d8d69f524b73b80f718085c353b55b50db4cd4a1449abe2026d7677310ccf,d70ffc00066bdff8eadb4cd821fc8de22ffb8c83d9a628b686aced6bc10c3aad,2026-07-20T08:25:50Z,2026-07-20T08:26:06Z,15.707993749994785
