output_file,record_type,analysis_family,model_id,outcome,outcome_unit,formula,term,term_coding,beta,robust_se,ci_lower,ci_upper,test_statistic,test_statistic_type,p_value,transformed_effect,transformed_ci_lower,transformed_ci_upper,transformed_unit,n_observations,n_speakers,family,link,working_correlation,covariance_estimator,cluster,rate_reference,sequence_reference,subset,selection_rule,software_versions,input_files,input_sha256,script_file,script_sha256,status,interaction_type
interaction_models_summary_CURRENT.csv,coefficient,co_me_by_rate_interaction,log_speechrate_by_rate_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))",co_me_mean_mm_10,Per +10 mm bilateral mean Co--Me,-0.082969411326935902,0.036089934956850402,-0.15370438404675579,-0.012234438607115899,-2.2989626173096509,Wald z,0.021507062160195201,-7.962070002895338,-14.247451824118729,-1.2159902143353052,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL,Co--Me x instructed rate
interaction_models_summary_CURRENT.csv,coefficient,co_me_by_rate_interaction,log_speechrate_by_rate_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","co_me_mean_mm_10:C(rate, Treatment(reference='fast'))[T.normal]",Difference in the Co--Me slope: normal minus fast,0.025231703073558001,0.032348114466913998,-0.038169436249372399,0.088632842396488595,0.78000537247280166,Wald z,0.43538771288655598,2.555271671404058,-3.7450163760416983,9.2679397119300955,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL,Co--Me x instructed rate
interaction_models_summary_CURRENT.csv,coefficient,co_me_by_rate_interaction,log_speechrate_by_rate_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))",height_cm_c,"Per +1 cm height, centered as documented for the model input",0.0082515138674206998,0.0048222922925038004,-0.0012000053488118001,0.0177030330836534,1.7111185649711764,Wald z,0.087059227688466495,0.82856514389206815,-0.1199285630310797,1.7860660561478392,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL,Co--Me x instructed rate
interaction_models_summary_CURRENT.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))",Intercept,Intercept at reference categories and centered height = 0,2.1975946532336068,0.2837525661696908,1.6414498430201945,2.7537394634470198,7.7447569299492862,Wald z,9.5764866095093728e-15,800.33312994552853,416.26491195879646,1470.123644084118,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL,Co--Me x instructed rate
interaction_models_summary_CURRENT.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","C(rate, Treatment(reference='fast'))[T.normal]",Normal minus maximally fast; fast is the reference,-0.67070671816276306,0.34757249125471018,-1.3519362830388584,0.010522846713331899,-1.9296887269230163,Wald z,0.053645417584560103,-48.865292820295046,-74.126121621653709,1.0578406576435828,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL,Co--Me x instructed rate
interaction_models_summary_CURRENT.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","C(sequence, Treatment(reference='bibibi'))[T.dadada]",dadada minus the model-specific sequence reference,0.0273523201362178,0.025756249521179199,-0.023129001302120498,0.077833641574556106,1.0619682851622527,Wald z,0.28825008317664841,2.7729828898508613,-2.2863576228516203,8.0942819766148375,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL,Co--Me x instructed rate
interaction_models_summary_CURRENT.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","C(sequence, Treatment(reference='bibibi'))[T.gugugu]",gugugu minus the model-specific sequence reference,-0.0682635472437675,0.019833216414862301,-0.1071359371144862,-0.029391157373048701,-3.4418798149458589,Wald z,0.00057768685048989997,-6.5985715752874041,-10.15964616954661,-2.8963437940114578,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL,Co--Me x instructed rate
interaction_models_summary_CURRENT.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","C(sequence, Treatment(reference='bibibi'))[T.kukuku]",kukuku minus the model-specific sequence reference,0.092153222808916593,0.0288753718815856,0.035558533880808103,0.14874791173702509,3.1914125015194803,Wald z,0.0014157898664432999,9.6532823048915066,3.6198299060711041,16.03804340477646,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL,Co--Me x instructed rate
interaction_models_summary_CURRENT.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","C(sequence, Treatment(reference='bibibi'))[T.kutapi]",kutapi minus the model-specific sequence reference,0.20596304421888109,0.026780327383005901,0.15347456705399759,0.25845152138376459,7.6908336956918397,Wald z,1.461793410037424e-14,22.870779529991811,16.587813502939031,29.492337223798049,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL,Co--Me x instructed rate
interaction_models_summary_CURRENT.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","C(sequence, Treatment(reference='bibibi'))[T.pipipi]",pipipi minus the model-specific sequence reference,-0.0010406131825445,0.020608486437262399,-0.041432504375461199,0.039351278010371998,-0.050494401212455797,Wald z,0.95972841090045002,-0.1040071932407071,-4.0585910590704364,4.0135796316294723,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-4.4.0-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",analysis/primary/data/analysis_dataset_clean.csv,analysis/primary/data/analysis_dataset_clean.csv=25aaddf2ac0894b19bab058afe1fbe153b5e81b3ed4f744813e4e03c72094084,generate_canonical_empirical_outputs_CURRENT.py,b910303d197117ab53cd187ef56ecfe22465643191eb4f23b2908e102ef7c212,VERIFIED_CANONICAL,Co--Me x instructed rate
