output_file,record_type,analysis_family,model_id,outcome,outcome_unit,formula,term,term_coding,beta,robust_se,ci_lower,ci_upper,test_statistic,test_statistic_type,p_value,transformed_effect,transformed_ci_lower,transformed_ci_upper,transformed_unit,n_observations,n_speakers,family,link,working_correlation,covariance_estimator,cluster,rate_reference,sequence_reference,subset,selection_rule,software_versions,input_files,input_sha256,script_file,script_sha256,status,interaction_type
interaction_models.csv,coefficient,co_me_by_rate_interaction,log_speechrate_by_rate_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))",co_me_mean_mm_10,Per +10 mm bilateral mean Co--Me,-0.082969411326935902,0.036089934956850415,-0.15370438404675582,-0.012234438607115983,-2.2989626173096509,Wald z,0.021507062160195264,-7.962070002895338,-14.247451824118729,-1.2159902143353052,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-6.12.13-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",data/derived/primary/analysis_dataset_clean.csv,data/derived/primary/analysis_dataset_clean.csv=4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,model_functions.py,4206630e93d535c07e87971021aa67c099e7eb125474c30345af547104c5f997,reproduced,Co--Me x instructed rate
interaction_models.csv,coefficient,co_me_by_rate_interaction,log_speechrate_by_rate_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","co_me_mean_mm_10:C(rate, Treatment(reference='fast'))[T.normal]",Difference in the Co--Me slope: normal minus fast,0.025231703073558091,0.032348114466914012,-0.038169436249372461,0.088632842396488637,0.78000537247280177,Wald z,0.43538771288655609,2.555271671404058,-3.7450163760416988,9.2679397119300955,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-6.12.13-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",data/derived/primary/analysis_dataset_clean.csv,data/derived/primary/analysis_dataset_clean.csv=4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,model_functions.py,4206630e93d535c07e87971021aa67c099e7eb125474c30345af547104c5f997,reproduced,Co--Me x instructed rate
interaction_models.csv,coefficient,co_me_by_rate_interaction,log_speechrate_by_rate_independence_gee,log_speechrate,log(syllables/s),"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))",height_cm_c,"Per +1 cm height, centered as documented for the model input",0.0082515138674207986,0.0048222922925038767,-0.0012000053488118913,0.017703033083653487,1.7111185649711764,Wald z,0.087059227688466509,0.82856514389206826,-0.11992856303107979,1.7860660561478392,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-6.12.13-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",data/derived/primary/analysis_dataset_clean.csv,data/derived/primary/analysis_dataset_clean.csv=4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,model_functions.py,4206630e93d535c07e87971021aa67c099e7eb125474c30345af547104c5f997,reproduced,Co--Me x instructed rate
interaction_models.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))",Intercept,Intercept at reference categories and centered height = 0,2.1975946532336068,0.28375256616969086,1.6414498430201943,2.7537394634470194,7.7447569299492871,Wald z,9.5764866095093728e-15,800.33312994552853,416.26491195879646,1470.123644084118,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-6.12.13-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",data/derived/primary/analysis_dataset_clean.csv,data/derived/primary/analysis_dataset_clean.csv=4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,model_functions.py,4206630e93d535c07e87971021aa67c099e7eb125474c30345af547104c5f997,reproduced,Co--Me x instructed rate
interaction_models.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","C(rate, Treatment(reference='fast'))[T.normal]",Normal minus maximally fast; fast is the reference,-0.67070671816276317,0.34757249125471029,-1.3519362830388584,0.010522846713331924,-1.9296887269230165,Wald z,0.053645417584560179,-48.865292820295046,-74.126121621653709,1.0578406576435828,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-6.12.13-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",data/derived/primary/analysis_dataset_clean.csv,data/derived/primary/analysis_dataset_clean.csv=4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,model_functions.py,4206630e93d535c07e87971021aa67c099e7eb125474c30345af547104c5f997,reproduced,Co--Me x instructed rate
interaction_models.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","C(sequence, Treatment(reference='bibibi'))[T.dadada]",dadada minus the model-specific sequence reference,0.027352320136217828,0.025756249521179251,-0.023129001302120519,0.077833641574556175,1.0619682851622529,Wald z,0.28825008317664846,2.7729828898508613,-2.2863576228516203,8.0942819766148375,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-6.12.13-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",data/derived/primary/analysis_dataset_clean.csv,data/derived/primary/analysis_dataset_clean.csv=4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,model_functions.py,4206630e93d535c07e87971021aa67c099e7eb125474c30345af547104c5f997,reproduced,Co--Me x instructed rate
interaction_models.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","C(sequence, Treatment(reference='bibibi'))[T.gugugu]",gugugu minus the model-specific sequence reference,-0.068263547243767514,0.019833216414862326,-0.10713593711448628,-0.029391157373048746,-3.4418798149458589,Wald z,0.00057768685048992068,-6.5985715752874041,-10.15964616954661,-2.8963437940114578,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-6.12.13-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",data/derived/primary/analysis_dataset_clean.csv,data/derived/primary/analysis_dataset_clean.csv=4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,model_functions.py,4206630e93d535c07e87971021aa67c099e7eb125474c30345af547104c5f997,reproduced,Co--Me x instructed rate
interaction_models.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","C(sequence, Treatment(reference='bibibi'))[T.kukuku]",kukuku minus the model-specific sequence reference,0.092153222808916649,0.02887537188158569,0.035558533880808124,0.14874791173702517,3.1914125015194803,Wald z,0.0014157898664433491,9.6532823048915084,3.6198299060711037,16.03804340477646,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-6.12.13-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",data/derived/primary/analysis_dataset_clean.csv,data/derived/primary/analysis_dataset_clean.csv=4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,model_functions.py,4206630e93d535c07e87971021aa67c099e7eb125474c30345af547104c5f997,reproduced,Co--Me x instructed rate
interaction_models.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","C(sequence, Treatment(reference='bibibi'))[T.kutapi]",kutapi minus the model-specific sequence reference,0.20596304421888115,0.026780327383005963,0.15347456705399765,0.25845152138376465,7.6908336956918406,Wald z,1.461793410037424e-14,22.870779529991815,16.587813502939031,29.492337223798049,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-6.12.13-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",data/derived/primary/analysis_dataset_clean.csv,data/derived/primary/analysis_dataset_clean.csv=4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,model_functions.py,4206630e93d535c07e87971021aa67c099e7eb125474c30345af547104c5f997,reproduced,Co--Me x instructed rate
interaction_models.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","C(sequence, Treatment(reference='bibibi'))[T.pipipi]",pipipi minus the model-specific sequence reference,-0.0010406131825445863,0.020608486437262475,-0.041432504375461213,0.03935127801037204,-0.050494401212455853,Wald z,0.95972841090045002,-0.10400719324070717,-4.0585910590704373,4.0135796316294714,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-6.12.13-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",data/derived/primary/analysis_dataset_clean.csv,data/derived/primary/analysis_dataset_clean.csv=4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,model_functions.py,4206630e93d535c07e87971021aa67c099e7eb125474c30345af547104c5f997,reproduced,Co--Me x instructed rate
interaction_models.csv,coefficient,co_me_by_rate_interaction,log_articulationrate_by_rate_independence_gee,log_articulationrate,log(syllables/s),"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c + co_me_mean_mm_10:C(rate, Treatment(reference='fast'))","C(sequence, Treatment(reference='bibibi'))[T.pitaku]",pitaku minus the model-specific sequence reference,0.18653006550120882,0.025927130390773222,0.1357138237128194,0.23734630728959824,7.1943968611192668,Wald z,6.2737469708545594e-13,20.50608522995654,14.535407351366691,26.788011788358723,percent change,8123,28,Gaussian,identity,independence,robust sandwich,participant_id,fast,bibibi,all primary timing observations,model complete cases,"{""numpy"": ""2.3.5"", ""pandas"": ""2.2.3"", ""patsy"": ""1.0.2"", ""platform"": ""Linux-6.12.13-x86_64-with-glibc2.41"", ""python"": ""3.13.5"", ""scipy"": ""1.17.0"", ""statsmodels"": ""0.14.6""}",data/derived/primary/analysis_dataset_clean.csv,data/derived/primary/analysis_dataset_clean.csv=4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,model_functions.py,4206630e93d535c07e87971021aa67c099e7eb125474c30345af547104c5f997,reproduced,Co--Me x instructed rate
