model_id,data_subset,outcome,include_height,formula,sequence_reference,term,beta,robust_se,ci_lower_beta,ci_upper_beta,wald_z,p_value,transformed_effect_percent,transformed_ci_lower_percent,transformed_ci_upper_percent,n_observations,n_speakers,working_correlation,covariance_estimator,family,link,cluster,data_sha256,script_sha256
full_height_adjusted_log_speechrate,all_eligible_trials,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(rate, Treatment(reference='fast'))[T.normal]",-0.417523593189847,0.032955577809130748,-0.48211533878545065,-0.35293184759424334,-12.669284562632276,8.7508861153746502e-37,-34.132404860205689,-38.252416125591523,-29.737492266511513,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_speechrate,all_eligible_trials,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.dadada]",0.032216421407348671,0.025223077217557923,-0.017219901518337619,0.08165274433303496,1.2772597542112205,0.2015105571872583,3.2740988379116986,-1.707248638504677,8.5078944586428396,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_speechrate,all_eligible_trials,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.gugugu]",-0.078476846207261711,0.023002355213326279,-0.12356063398497837,-0.033393058429545056,-3.4116874328502069,0.00064562098022050087,-7.5476534091551306,-11.623194675939686,-3.2841664867615195,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_speechrate,all_eligible_trials,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.kukuku]",0.092680889814847331,0.028430411403985396,0.036958307397379118,0.14840347223231554,3.2599208114820053,0.0011144332411337978,9.7111579922582578,3.7649757617281177,15.998082201082319,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_speechrate,all_eligible_trials,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.kutapi]",0.18587670131784412,0.029072121253935719,0.12889639070594866,0.24285701192973957,6.3936408249769716,1.6198167270170626e-10,20.427376585494361,13.757225500139359,27.488631755059,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_speechrate,all_eligible_trials,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.pipipi]",-0.0011077084915165302,0.02253631641484188,-0.045278077008805442,0.043062660025772387,-0.049152153844761418,0.96079804084472842,-0.11070952089324848,-4.4268322128375726,4.4003310075447111,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_speechrate,all_eligible_trials,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.pitaku]",0.1352642957978136,0.033911504144396358,0.068798969013215958,0.20172962258241123,3.9887436199188793,6.642416361581633e-05,14.483932059162896,7.1220838918715224,22.351715197743282,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_speechrate,all_eligible_trials,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.takupi]",0.15940737541427974,0.028916242594236575,0.10273258136135299,0.21608216946720649,5.5127278343574257,3.5331437514847296e-08,17.281562562814614,10.819501744452985,24.120436391186839,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_speechrate,all_eligible_trials,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,"C(sequence, Treatment(reference='bibibi'))[T.tatata]",-0.041728924067733861,0.029561977919998209,-0.099669336102698652,0.016211487967230931,-1.4115741572049854,0.15807538612711403,-4.0870257674729515,-9.4863335424681736,1.6343607122093706,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_height_adjusted_log_speechrate,all_eligible_trials,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,co_me_mean_mm_10,-0.066752447970185244,0.027338059590582907,-0.12033406017493756,-0.013170835765432931,-2.4417405247437292,0.014616647984645405,-6.4573260535175088,-11.337579859612267,-1.3084479850330011,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
